,id,premium,name,department,has_test,response_letter_required,area,salary,type,address,response_url,sort_point_distance,published_at,created_at,archived,apply_alternate_url,insider_interview,url,adv_response_url,alternate_url,relations,employer,snippet,contacts,schedule,working_days,working_time_intervals,working_time_modes,accept_temporary
555,71784974,False,CRM retention / iGaming,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2022-11-06T18:33:00+0300,2022-11-06T18:33:00+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=71784974,,https://api.hh.ru/vacancies/71784974?host=hh.ru,https://api.hh.ru/vacancies/71784974/adv_response?host=hh.ru,https://hh.ru/vacancy/71784974,[],"{'id': '9210811', 'name': 'GS Capital', 'url': 'https://api.hh.ru/employers/9210811', 'alternate_url': 'https://hh.ru/employer/9210811', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/1010179.png', '90': 'https://hhcdn.ru/employer-logo/5661492.png', '240': 'https://hhcdn.ru/employer-logo/5661493.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=9210811', 'trusted': True}","{'requirement': 'Опыт работы на аналогичной позиции в сфере iGaming от 1 года. Опыт работы c ESP/CRM/CDP-системами. ', 'responsibility': 'Создание контент-плана email-рассылок, mobile-push и web-push. Разработка и настройка массовых и триггерных email-рассылок, mobile-push...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
556,68891469,False,Data engineer (Business Solutions),,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2022-11-07T12:13:47+0300,2022-11-07T12:13:47+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=68891469,,https://api.hh.ru/vacancies/68891469?host=hh.ru,https://api.hh.ru/vacancies/68891469/adv_response?host=hh.ru,https://hh.ru/vacancy/68891469,[],"{'id': '8981150', 'name': 'MY.GAMES', 'url': 'https://api.hh.ru/employers/8981150', 'alternate_url': 'https://hh.ru/employer/8981150', 'logo_urls': None, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=8981150', 'trusted': True}","{'requirement': 'Опыт работы с хранилищами данных от трех лет. Опыт программирования на языке Python от трёх лет. Отличное знание SQL. ', 'responsibility': '...для анализа данных. Создание новых сервисов для анализа данных. Построение и оптимизация <highlighttext>data</highlighttext>-pipelines, ETL процессов. Проектирование и разработка витрин.'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
557,69374378,False,Клиентский аналитик,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Новомосковский административный округ', 'street': 'Киевское шоссе, 22-й километр', 'building': '6с1', 'description': None, 'lat': 55.633816, 'lng': 37.431936, 'raw': 'Новомосковский административный округ, Киевское шоссе, 22-й километр, 6с1', 'metro': {'station_name': 'Румянцево', 'line_name': 'Сокольническая', 'station_id': '1.513', 'line_id': '1', 'lat': 55.633, 'lng': 37.4419}, 'metro_stations': [{'station_name': 'Румянцево', 'line_name': 'Сокольническая', 'station_id': '1.513', 'line_id': '1', 'lat': 55.633, 'lng': 37.4419}], 'id': '1400390'}",,,2022-11-07T12:43:42+0300,2022-11-07T12:43:42+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=69374378,"{'id': '30923', 'url': 'https://hh.ru/interview/30923?employerId=4219'}",https://api.hh.ru/vacancies/69374378?host=hh.ru,https://api.hh.ru/vacancies/69374378/adv_response?host=hh.ru,https://hh.ru/vacancy/69374378,[],"{'id': '4219', 'name': 'Tele2', 'url': 'https://api.hh.ru/employers/4219', 'alternate_url': 'https://hh.ru/employer/4219', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/615008.jpeg', '240': 'https://hhcdn.ru/employer-logo/615009.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/231601.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=4219', 'trusted': True}","{'requirement': 'Опыт программирования на R или Python – как плюс. Сертификаты в области <highlighttext>data</highlighttext> science и машинного обучения - как плюс. ', 'responsibility': 'Оценивать аудиторию для целевого продвижения, давать рекомендации по таргетингу и продуктам для целевого продвижения. Делать <highlighttext>аналитику</highlighttext> по работе программы лояльности. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
558,72012842,False,Аналитик,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2022-11-07T12:43:00+0300,2022-11-07T12:43:00+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=72012842,,https://api.hh.ru/vacancies/72012842?host=hh.ru,https://api.hh.ru/vacancies/72012842/adv_response?host=hh.ru,https://hh.ru/vacancy/72012842,[],"{'id': '1320790', 'name': 'АБК', 'url': 'https://api.hh.ru/employers/1320790', 'alternate_url': 'https://hh.ru/employer/1320790', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/3776875.png', '240': 'https://hhcdn.ru/employer-logo/3776876.png', 'original': 'https://hhcdn.ru/employer-logo-original/833998.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1320790', 'trusted': True}","{'requirement': 'Имеет опыт работы с таск-менеджерами и базами знаний. Работал c UML (диаграммы Activity, Use-Case, State Machine, ER) и...', 'responsibility': 'Управление полным производственным циклом: постановка задачи, контроль сроков, тестирование, релиз, анализ. Развитие продуктовой <highlighttext>аналитики</highlighttext>, поиск ошибок и точек роста. '}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False
559,71219343,False,Маркетолог-аналитик,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 100000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'улица Авиаконструктора Микояна', 'building': '12', 'description': None, 'lat': 55.792361, 'lng': 37.527615, 'raw': 'Москва, улица Авиаконструктора Микояна, 12', 'metro': {'station_name': 'Аэропорт', 'line_name': 'Замоскворецкая', 'station_id': '2.12', 'line_id': '2', 'lat': 55.800441, 'lng': 37.530477}, 'metro_stations': [{'station_name': 'Аэропорт', 'line_name': 'Замоскворецкая', 'station_id': '2.12', 'line_id': '2', 'lat': 55.800441, 'lng': 37.530477}, {'station_name': 'ЦСКА', 'line_name': 'Большая кольцевая линия', 'station_id': '97.600', 'line_id': '97', 'lat': 55.78643, 'lng': 37.53502}], 'id': '1015148'}",,,2022-11-07T13:27:17+0300,2022-11-07T13:27:17+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=71219343,,https://api.hh.ru/vacancies/71219343?host=hh.ru,https://api.hh.ru/vacancies/71219343/adv_response?host=hh.ru,https://hh.ru/vacancy/71219343,[],"{'id': '2574007', 'name': 'CNP', 'url': 'https://api.hh.ru/employers/2574007', 'alternate_url': 'https://hh.ru/employer/2574007', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/5477509.png', '90': 'https://hhcdn.ru/employer-logo/5477508.png', 'original': 'https://hhcdn.ru/employer-logo-original/965001.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2574007', 'trusted': True}","{'requirement': 'Высшее профильное образование. Знание Битрикс24, 1С, владение инструментами сквозной <highlighttext>аналитики</highlighttext>. Знание MS Office (Excel продвинутый уровень), Power BI. ', 'responsibility': 'Продвижение веб-ресурсов в поисковиках. Умение работать с системами сквозной <highlighttext>аналитики</highlighttext>: ""Битрикс24"", построение отчетов в Power BI. Проведение <highlighttext>аналитики</highlighttext>...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
560,70479246,False,Senior аналитик рекомендаций (Дзен),"{'id': 'mailru-15478-other', 'name': 'VK'}",False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2022-11-09T12:44:08+0300,2022-11-09T12:44:08+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=70479246,,https://api.hh.ru/vacancies/70479246?host=hh.ru,https://api.hh.ru/vacancies/70479246/adv_response?host=hh.ru,https://hh.ru/vacancy/70479246,[],"{'id': '15478', 'name': 'VK', 'url': 'https://api.hh.ru/employers/15478', 'alternate_url': 'https://hh.ru/employer/15478', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/909726.png', '240': 'https://hhcdn.ru/employer-logo/4079592.png', '90': 'https://hhcdn.ru/employer-logo/4079591.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=15478', 'trusted': True}","{'requirement': 'Опыт построения продуктовых метрик (большинство решений принимается, основываясь на <highlighttext>data</highlighttext>-driven подходе — будет полезно понимать, как обложить сервис метриками и...', 'responsibility': 'Рекомендации в роликах. Full stack: <highlighttext>аналитики</highlighttext> выполняют широкий спектр задач, от оценки точек роста сервиса до создания KPI метрик, проведения...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
561,72029478,False,Бизнес - аналитик (в команду BI),,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2022-11-07T16:46:32+0300,2022-11-07T16:46:32+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=72029478,,https://api.hh.ru/vacancies/72029478?host=hh.ru,https://api.hh.ru/vacancies/72029478/adv_response?host=hh.ru,https://hh.ru/vacancy/72029478,[],"{'id': '675', 'name': 'КОРУС Консалтинг', 'url': 'https://api.hh.ru/employers/675', 'alternate_url': 'https://hh.ru/employer/675', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/3883095.jpeg', '240': 'https://hhcdn.ru/employer-logo/3883096.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/860555.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=675', 'trusted': True}","{'requirement': 'Опыт участия в проектах внедрения, настройки и/или сопровождения систем класса ERP/BPM/CRM/BI/СЭД или аналогичных. ', 'responsibility': 'Команда: Руководитель проекта, системный <highlighttext>аналитик</highlighttext>, бизнес-<highlighttext>аналитик</highlighttext>, архитектор решений, разработчики BI/DWH, QA. Бизнес-<highlighttext>аналитику</highlighttext> будет необходимо разобраться в структуре...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
562,72077541,False,Руководитель аналитики и отчетности Х5 Банк,"{'id': '80-80-expert', 'name': 'Альфа-Банк. Экспертам и Руководителям'}",False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2022-11-08T15:22:25+0300,2022-11-08T15:22:25+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=72077541,"{'id': '30864', 'url': 'https://hh.ru/interview/30864?employerId=80'}",https://api.hh.ru/vacancies/72077541?host=hh.ru,https://api.hh.ru/vacancies/72077541/adv_response?host=hh.ru,https://hh.ru/vacancy/72077541,[],"{'id': '80', 'name': 'Альфа-Банк', 'url': 'https://api.hh.ru/employers/80', 'alternate_url': 'https://hh.ru/employer/80', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/663873.png', '240': 'https://hhcdn.ru/employer-logo/3096625.png', '90': 'https://hhcdn.ru/employer-logo/3096624.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=80', 'trusted': True}","{'requirement': 'Принимал участие в построении и развитии хранилища данных в роли <highlighttext>аналитика</highlighttext>. Имеешь аналитические способности, дружишь с визуализацией данных и умеешь...', 'responsibility': 'Бизнес-анализ, в т.ч. продуктовая <highlighttext>аналитика</highlighttext>, клиентская <highlighttext>аналитика</highlighttext>, исполнение бизнес-планов, поддержка бизнеса, создание регулярных отчетов, создание системы работы...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
563,68788876,False,Product owner (BI),,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Научный проезд', 'building': '17', 'description': None, 'lat': 55.654137, 'lng': 37.555876, 'raw': 'Москва, Научный проезд, 17', 'metro': None, 'metro_stations': [], 'id': '689745'}",,,2022-11-07T08:30:30+0300,2022-11-07T08:30:30+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=68788876,,https://api.hh.ru/vacancies/68788876?host=hh.ru,https://api.hh.ru/vacancies/68788876/adv_response?host=hh.ru,https://hh.ru/vacancy/68788876,[],"{'id': '156424', 'name': 'ICL Services', 'url': 'https://api.hh.ru/employers/156424', 'alternate_url': 'https://hh.ru/employer/156424', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/3816528.png', '90': 'https://hhcdn.ru/employer-logo/3816527.png', 'original': 'https://hhcdn.ru/employer-logo-original/843913.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=156424', 'trusted': True}","{'requirement': '...областях <highlighttext>Data</highlighttext> Analysis/<highlighttext>Data</highlighttext> Engineering/<highlighttext>Data</highlighttext> Science. Опыт в построении <highlighttext>Data</highlighttext> Warehouse, организация OLAP/OLTP/ETL. Опыт построения BI <highlighttext>аналитики</highlighttext>...', 'responsibility': 'Построение хранилища. Управление <highlighttext>data</highlighttext> quality для новых продуктов на основе DWH. Построение и развитие BI процесса в B2B...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
564,71432934,False,Data инженер,,False,True,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Ленинградский проспект', 'building': '72к4', 'description': None, 'lat': 55.80525, 'lng': 37.519863, 'raw': 'Москва, Ленинградский проспект, 72к4', 'metro': {'station_name': 'Аэропорт', 'line_name': 'Замоскворецкая', 'station_id': '2.12', 'line_id': '2', 'lat': 55.800441, 'lng': 37.530477}, 'metro_stations': [{'station_name': 'Аэропорт', 'line_name': 'Замоскворецкая', 'station_id': '2.12', 'line_id': '2', 'lat': 55.800441, 'lng': 37.530477}, {'station_name': 'Красный Балтиец', 'line_name': 'МЦД - 2', 'station_id': '132.721', 'line_id': '132', 'lat': 55.815514, 'lng': 37.526367}, {'station_name': 'Сокол', 'line_name': 'Замоскворецкая', 'station_id': '2.133', 'line_id': '2', 'lat': 55.805564, 'lng': 37.515245}], 'id': '11168265'}",,,2022-11-09T12:32:15+0300,2022-11-09T12:32:15+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=71432934,,https://api.hh.ru/vacancies/71432934?host=hh.ru,https://api.hh.ru/vacancies/71432934/adv_response?host=hh.ru,https://hh.ru/vacancy/71432934,[],"{'id': '1440683', 'name': 'Rutube', 'url': 'https://api.hh.ru/employers/1440683', 'alternate_url': 'https://hh.ru/employer/1440683', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/953534.jpg', '240': 'https://hhcdn.ru/employer-logo/4254669.jpeg', '90': 'https://hhcdn.ru/employer-logo/4254668.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1440683', 'trusted': True}","{'requirement': 'Опыт работы с системами <highlighttext>аналитики</highlighttext> Amplitude, Adjust, AppMetrica и т.п. Продвинутое знание SQL, Python. Глубокое понимание баз данных (PostgreSQL...', 'responsibility': '...в единое хранилище, создать и автоматизировать ETL/ELT процедуры. Разрабатывать и оптимизировать витрины данных для <highlighttext>аналитики</highlighttext>. Автоматизировать мониторинг качества данных.'}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False
565,70990489,False,Ведущий системный аналитик,"{'id': 'bil-4934-it', 'name': 'билайн: ИТ, Data, Digital'}",False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2022-11-09T12:17:56+0300,2022-11-09T12:17:56+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=70990489,,https://api.hh.ru/vacancies/70990489?host=hh.ru,https://api.hh.ru/vacancies/70990489/adv_response?host=hh.ru,https://hh.ru/vacancy/70990489,[],"{'id': '4934', 'name': 'билайн', 'url': 'https://api.hh.ru/employers/4934', 'alternate_url': 'https://hh.ru/employer/4934', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/902351.png', '90': 'https://hhcdn.ru/employer-logo/4050091.png', '240': 'https://hhcdn.ru/employer-logo/4050092.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=4934', 'trusted': True}","{'requirement': '...системного <highlighttext>аналитика</highlighttext> / архитектора. Опыт работы с системами планирования задач и учета рабочего времени. Опыт построения диаграмм процессов (SL / SD), <highlighttext>data</highlighttext>...', 'responsibility': 'Сбор, анализ и разработка требований заказчика. Разработка проектных документов, содержащих требования к программным продуктам/системам, а также описания процедур приемки...'}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False
566,70350142,False,Web-аналитик,"{'id': '544224-544224-office', 'name': 'Группа Компаний «Аскона» | Офис'}",False,False,"{'id': '88', 'name': 'Казань', 'url': 'https://api.hh.ru/areas/88'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2022-11-09T12:34:45+0300,2022-11-09T12:34:45+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=70350142,,https://api.hh.ru/vacancies/70350142?host=hh.ru,https://api.hh.ru/vacancies/70350142/adv_response?host=hh.ru,https://hh.ru/vacancy/70350142,[],"{'id': '544224', 'name': 'Группа Компаний Аскона', 'url': 'https://api.hh.ru/employers/544224', 'alternate_url': 'https://hh.ru/employer/544224', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/4108260.png', '90': 'https://hhcdn.ru/employer-logo/4108259.png', 'original': 'https://hhcdn.ru/employer-logo-original/916895.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=544224', 'trusted': True}","{'requirement': 'Опыт работы с OwoxBIMs, Google <highlighttext>Data</highlighttext> Studiо. Опыт работы с коллтрекингами (Calltouch). Построения кастомных отчетов ( Google <highlighttext>Data</highlighttext> Studio). ', 'responsibility': 'Контроль показателей на аномалии и ошибок с помощью систем <highlighttext>аналитики</highlighttext>. Исследования поведения пользователей на сайте. Проведение АБ тестов. Настройка <highlighttext>аналитики</highlighttext>...'}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False
567,67854344,False,Системный аналитик DWH,,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2022-11-08T13:04:04+0300,2022-11-08T13:04:04+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=67854344,,https://api.hh.ru/vacancies/67854344?host=hh.ru,https://api.hh.ru/vacancies/67854344/adv_response?host=hh.ru,https://hh.ru/vacancy/67854344,[],"{'id': '78638', 'name': 'Тинькофф', 'url': 'https://api.hh.ru/employers/78638', 'alternate_url': 'https://hh.ru/employer/78638', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/3452962.png', '90': 'https://hhcdn.ru/employer-logo/3452961.png', 'original': 'https://hhcdn.ru/employer-logo-original/753000.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=78638', 'trusted': True}","{'requirement': 'Имеете высшее техническое образование. Свободно владеете SQL. Имеете базовые знания ETL и проектирования DWH.', 'responsibility': 'Greenplum, Hadoop, Clickhouse. Активно развивающийся <highlighttext>Data</highlighttext> Governance. Дружная команда профессионалов, готовая обучить всему необходимому. Системный анализ источников данных. '}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False
568,70203408,False,Старший системный аналитик,"{'id': 'bil-4934-it', 'name': 'билайн: ИТ, Data, Digital'}",False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2022-11-07T11:17:51+0300,2022-11-07T11:17:51+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=70203408,,https://api.hh.ru/vacancies/70203408?host=hh.ru,https://api.hh.ru/vacancies/70203408/adv_response?host=hh.ru,https://hh.ru/vacancy/70203408,[],"{'id': '4934', 'name': 'билайн', 'url': 'https://api.hh.ru/employers/4934', 'alternate_url': 'https://hh.ru/employer/4934', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/902351.png', '90': 'https://hhcdn.ru/employer-logo/4050091.png', '240': 'https://hhcdn.ru/employer-logo/4050092.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=4934', 'trusted': True}","{'requirement': 'Опыт работы с web service (REST, SOAP). Опыт работы с реляционными СУБД, знание основ проектирования БД. Опыт написания ТЗ для...', 'responsibility': 'Сбор и анализ бизнес требований, взаимодействие с бизнес-заказчиком. Согласование и формализация требований по доработкам. Составление ТЗ для разработчиков. '}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False
569,69657505,False,Аналитик DWH,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2022-11-08T09:21:50+0300,2022-11-08T09:21:50+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=69657505,,https://api.hh.ru/vacancies/69657505?host=hh.ru,https://api.hh.ru/vacancies/69657505/adv_response?host=hh.ru,https://hh.ru/vacancy/69657505,[],"{'id': '4917', 'name': 'EGAR TECHNOLOGY, INC.', 'url': 'https://api.hh.ru/employers/4917', 'alternate_url': 'https://hh.ru/employer/4917', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/231271.gif', '240': 'https://hhcdn.ru/employer-logo/383270.png', '90': 'https://hhcdn.ru/employer-logo/310413.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=4917', 'trusted': True}","{'requirement': 'Опыт работы <highlighttext>аналитиком</highlighttext> на проектах внедрения хранилища данных в банковской сфере или в сфере телекоммуникаций от 1 года. ', 'responsibility': 'Разработки программного обеспечения для финансовых рынков - линейка продуктов под брендом EGAR. ИТ аутсорсинга, заказной разработки и заказного тестирования для крупных...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
570,72130519,False,Продуктовый исследователь,,True,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2022-11-09T15:09:54+0300,2022-11-09T15:09:54+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=72130519,,https://api.hh.ru/vacancies/72130519?host=hh.ru,https://api.hh.ru/vacancies/72130519/adv_response?host=hh.ru,https://hh.ru/vacancy/72130519,[],"{'id': '5008932', 'name': 'Яндекс Практикум', 'url': 'https://api.hh.ru/employers/5008932', 'alternate_url': 'https://hh.ru/employer/5008932', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/4044499.png', '240': 'https://hhcdn.ru/employer-logo/4044500.png', 'original': 'https://hhcdn.ru/employer-logo-original/900953.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=5008932', 'trusted': True}","{'requirement': 'Вашими преимуществами будут: Знание рынка <highlighttext>Data</highlighttext> Analytics, <highlighttext>Data</highlighttext> Science или <highlighttext>Data</highlighttext> Engineering. Способность применять Python / R для анализа полученных данных. ', 'responsibility': 'Что именно нужно делать: Подключаться к созданию продуктов и генерировать гипотезы вместе с командами. Помогать продуктовой команде принимать решения, опираясь...'}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],True
571,69542883,False,Системный аналитик (backend),,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 160000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",,,,2022-11-07T14:58:30+0300,2022-11-07T14:58:30+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=69542883,,https://api.hh.ru/vacancies/69542883?host=hh.ru,https://api.hh.ru/vacancies/69542883/adv_response?host=hh.ru,https://hh.ru/vacancy/69542883,[],"{'id': '2279941', 'name': 'Константа', 'url': 'https://api.hh.ru/employers/2279941', 'alternate_url': 'https://hh.ru/employer/2279941', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/2180439.png', '240': 'https://hhcdn.ru/employer-logo/2180440.png', 'original': 'https://hhcdn.ru/employer-logo-original/434617.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2279941', 'trusted': True}","{'requirement': 'Опыт написания технической документации. Техническая база, понимание аббревиатур REST, SOAP, JSON. Структурность и желание упорядочивать все вокруг себя. ', 'responsibility': 'Собирать, анализировать и документировать требования. Ставить и детализировать задачи разработчикам на понятном для них языке. Создавать, анализировать и актуализировать техническую...'}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False
572,54848793,False,Разработчик BI,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': '5-я улица Ямского Поля', 'building': None, 'description': None, 'lat': 55.787153, 'lng': 37.580544, 'raw': 'Москва, 5-я улица Ямского Поля', 'metro': {'station_name': 'Белорусская', 'line_name': 'Замоскворецкая', 'station_id': '2.19', 'line_id': '2', 'lat': 55.777439, 'lng': 37.582107}, 'metro_stations': [{'station_name': 'Белорусская', 'line_name': 'Замоскворецкая', 'station_id': '2.19', 'line_id': '2', 'lat': 55.777439, 'lng': 37.582107}], 'id': '185520'}",,,2022-11-08T14:03:30+0300,2022-11-08T14:03:30+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=54848793,,https://api.hh.ru/vacancies/54848793?host=hh.ru,https://api.hh.ru/vacancies/54848793/adv_response?host=hh.ru,https://hh.ru/vacancy/54848793,[],"{'id': '27989', 'name': 'Телеканал Россия, ГТК', 'url': 'https://api.hh.ru/employers/27989', 'alternate_url': 'https://hh.ru/employer/27989', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/388300.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/226180.JPG', '90': 'https://hhcdn.ru/employer-logo/315443.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=27989', 'trusted': True}","{'requirement': 'Знания MS SQL Server, SSIS, SSAS, SSRS. Работа с Visual Studio. Опыт работы с системами контроля версий. Опыт командной разработки. ', 'responsibility': 'Участие в проектировании архитектуры базы данных и приложений. Разработка хранимых процедур с учетом новых возможностей SQL Server 2019. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
